state_code,year,indicator_name,value,pillar
KUL,2025,population,,Social
LBN,2020,alos_nights,1.57275972260956,Economic
LBN,2020,avg_expenditure_rm,552.75907426449,Economic
LBN,2020,dts_hotels_count,82.0,Economic
LBN,2020,dts_rooms_count,3394.0,Economic
LBN,2020,expenditure_per_visitor,562.0788194671459,Economic
LBN,2020,international_arrivals_share,,Economic
LBN,2020,tourism_concentration_ratio,1.1307045215562566,Economic
LBN,2020,tourism_receipts_rm_mil,60.4403354573022,Economic
LBN,2020,tourism_trips_000,109.343,Economic
LBN,2020,coastal_area_fraction,1.0,Environmental
LBN,2020,estimated_coastal_hotels,4.0,Environmental
LBN,2020,estimated_pa_hotels,0.0,Environmental
LBN,2020,green_hotel_count,,Environmental
LBN,2020,green_hotel_share,0.0,Environmental
LBN,2020,n_rivers,2.0,Environmental
LBN,2020,pa_area_fraction,0.0755,Environmental
LBN,2020,waste_tonnes,,Environmental
LBN,2020,wqi_annual,94.0,Environmental
LBN,2020,domestic_visitors_000,107.53,Social
LBN,2020,hh_water_access,100.0,Social
LBN,2020,hotel_density_per_capita,4.206098843322819,Social
LBN,2020,motac_hotels_rated_count,4.0,Social
LBN,2020,population,95.1,Social
LBN,2021,alos_nights,2.52301554556841,Economic
LBN,2021,avg_expenditure_rm,544.651259476378,Economic
LBN,2021,dts_hotels_count,82.0,Economic
LBN,2021,dts_rooms_count,3394.0,Economic
LBN,2021,expenditure_per_visitor,544.6613645109705,Economic
LBN,2021,international_arrivals_share,,Economic
LBN,2021,tourism_concentration_ratio,0.5614479166666667,Economic
LBN,2021,tourism_receipts_rm_mil,29.3567028857768,Economic
LBN,2021,tourism_trips_000,53.9,Economic
LBN,2021,coastal_area_fraction,1.0,Environmental
LBN,2021,estimated_coastal_hotels,4.0,Environmental
LBN,2021,estimated_pa_hotels,0.0,Environmental
LBN,2021,green_hotel_count,,Environmental
LBN,2021,green_hotel_share,0.0,Environmental
LBN,2021,n_rivers,1.0,Environmental
LBN,2021,pa_area_fraction,0.0755,Environmental
LBN,2021,waste_tonnes,,Environmental
LBN,2021,wqi_annual,91.0,Environmental
LBN,2021,domestic_visitors_000,53.899,Social
LBN,2021,hh_water_access,100.0,Social
LBN,2021,hotel_density_per_capita,4.166666666666666,Social
LBN,2021,motac_hotels_rated_count,4.0,Social
LBN,2021,population,96.0,Social
LBN,2022,alos_nights,3.67016447902791,Economic
LBN,2022,avg_expenditure_rm,517.931040914851,Economic
LBN,2022,dts_hotels_count,82.0,Economic
LBN,2022,dts_rooms_count,3394.0,Economic
LBN,2022,expenditure_per_visitor,559.2792359988633,Economic
LBN,2022,international_arrivals_share,,Economic
LBN,2022,tourism_concentration_ratio,2.514912280701754,Economic
LBN,2022,tourism_receipts_rm_mil,136.293553416743,Economic
LBN,2022,tourism_trips_000,263.15,Economic
LBN,2022,coastal_area_fraction,1.0,Environmental
LBN,2022,estimated_coastal_hotels,4.0,Environmental
LBN,2022,estimated_pa_hotels,0.0,Environmental
LBN,2022,green_hotel_count,,Environmental
LBN,2022,green_hotel_share,0.0,Environmental
LBN,2022,n_rivers,1.0,Environmental
LBN,2022,pa_area_fraction,0.0755,Environmental
LBN,2022,waste_tonnes,,Environmental
LBN,2022,wqi_annual,69.0,Environmental
LBN,2022,domestic_visitors_000,243.695,Social
LBN,2022,hh_water_access,100.0,Social
LBN,2022,hotel_density_per_capita,4.12796697626419,Social
LBN,2022,motac_hotels_rated_count,4.0,Social
LBN,2022,population,96.9,Social
LBN,2023,alos_nights,2.88632094615376,Economic
LBN,2023,avg_expenditure_rm,520.517878972586,Economic
LBN,2023,dts_hotels_count,82.0,Economic
LBN,2023,dts_rooms_count,3394.0,Economic
LBN,2023,expenditure_per_visitor,585.6595856454309,Economic
LBN,2023,international_arrivals_share,,Economic
LBN,2023,tourism_concentration_ratio,3.3302512562814073,Economic
LBN,2023,tourism_receipts_rm_mil,194.06416029947,Economic
LBN,2023,tourism_trips_000,372.829,Economic
LBN,2023,coastal_area_fraction,1.0,Environmental
LBN,2023,estimated_coastal_hotels,4.0,Environmental
LBN,2023,estimated_pa_hotels,0.0,Environmental
LBN,2023,green_hotel_count,,Environmental
LBN,2023,green_hotel_share,0.0,Environmental
LBN,2023,n_rivers,1.0,Environmental
LBN,2023,pa_area_fraction,0.0755,Environmental
LBN,2023,waste_tonnes,,Environmental
LBN,2023,wqi_annual,80.0,Environmental
LBN,2023,domestic_visitors_000,331.36,Social
LBN,2023,hh_water_access,100.0,Social
LBN,2023,hotel_density_per_capita,4.0201005025125625,Social
LBN,2023,motac_hotels_rated_count,4.0,Social
LBN,2023,population,99.5,Social
LBN,2024,alos_nights,2.83685525655005,Economic
LBN,2024,avg_expenditure_rm,549.076935864962,Economic
LBN,2024,dts_hotels_count,82.0,Economic
LBN,2024,dts_rooms_count,3394.0,Economic
LBN,2024,expenditure_per_visitor,588.4012146913841,Economic
LBN,2024,international_arrivals_share,,Economic
LBN,2024,tourism_concentration_ratio,,Economic
LBN,2024,tourism_receipts_rm_mil,264.562838161687,Economic
LBN,2024,tourism_trips_000,481.832,Economic
LBN,2024,coastal_area_fraction,1.0,Environmental
LBN,2024,estimated_coastal_hotels,4.0,Environmental
LBN,2024,estimated_pa_hotels,0.0,Environmental
LBN,2024,green_hotel_count,,Environmental
LBN,2024,green_hotel_share,0.0,Environmental
LBN,2024,n_rivers,,Environmental
LBN,2024,pa_area_fraction,0.0755,Environmental
LBN,2024,waste_tonnes,,Environmental
LBN,2024,wqi_annual,,Environmental
LBN,2024,domestic_visitors_000,449.63,Social
LBN,2024,hh_water_access,100.0,Social
LBN,2024,hotel_density_per_capita,,Social
LBN,2024,motac_hotels_rated_count,4.0,Social
LBN,2024,population,,Social
LBN,2025,alos_nights,2.5111429216529,Economic
LBN,2025,avg_expenditure_rm,556.906326483549,Economic
LBN,2025,dts_hotels_count,86.0,Economic
LBN,2025,dts_rooms_count,3716.0,Economic
LBN,2025,expenditure_per_visitor,627.5745688235733,Economic
LBN,2025,international_arrivals_share,,Economic
LBN,2025,tourism_concentration_ratio,,Economic
LBN,2025,tourism_receipts_rm_mil,379.287242159903,Economic
LBN,2025,tourism_trips_000,681.061112296607,Economic
LBN,2025,coastal_area_fraction,1.0,Environmental
LBN,2025,estimated_coastal_hotels,4.0,Environmental
LBN,2025,estimated_pa_hotels,0.0,Environmental
LBN,2025,green_hotel_count,,Environmental
LBN,2025,green_hotel_share,0.0,Environmental
LBN,2025,n_rivers,,Environmental
LBN,2025,pa_area_fraction,0.0755,Environmental
LBN,2025,waste_tonnes,,Environmental
LBN,2025,wqi_annual,,Environmental
LBN,2025,domestic_visitors_000,604.37,Social
LBN,2025,hh_water_access,100.0,Social
LBN,2025,hotel_density_per_capita,,Social
LBN,2025,motac_hotels_rated_count,4.0,Social
LBN,2025,population,,Social
MLK,2020,alos_nights,1.80179499171813,Economic
MLK,2020,avg_expenditure_rm,238.118996342775,Economic
MLK,2020,dts_hotels_count,344.0,Economic
MLK,2020,dts_rooms_count,33858.0,Economic
MLK,2020,expenditure_per_visitor,326.1543380293371,Economic
MLK,2020,international_arrivals_share,,Economic
MLK,2020,tourism_concentration_ratio,7.286204927884615,Economic
MLK,2020,tourism_receipts_rm_mil,2372.6250612483,Economic
MLK,2020,tourism_trips_000,9964.031,Economic
MLK,2020,coastal_area_fraction,0.21115,Environmental
MLK,2020,estimated_coastal_hotels,14.0,Environmental
MLK,2020,estimated_pa_hotels,9.0,Environmental
MLK,2020,green_hotel_count,,Environmental
MLK,2020,green_hotel_share,0.0,Environmental
MLK,2020,n_rivers,27.0,Environmental
MLK,2020,pa_area_fraction,0.129279,Environmental
MLK,2020,waste_tonnes,,Environmental
MLK,2020,wqi_annual,69.11,Environmental
MLK,2020,domestic_visitors_000,7274.547,Social
MLK,2020,hh_water_access,100.0,Social
MLK,2020,hotel_density_per_capita,6.610576923076923,Social
MLK,2020,motac_hotels_rated_count,66.0,Social
MLK,2020,population,998.4,Social
MLK,2021,alos_nights,1.8643007203704,Economic
MLK,2021,avg_expenditure_rm,230.076070285086,Economic
MLK,2021,dts_hotels_count,346.0,Economic
MLK,2021,dts_rooms_count,34062.0,Economic
MLK,2021,expenditure_per_visitor,258.916055327211,Economic
MLK,2021,international_arrivals_share,,Economic
MLK,2021,tourism_concentration_ratio,3.860766550522648,Economic
MLK,2021,tourism_receipts_rm_mil,1004.11271080667,Economic
MLK,2021,tourism_trips_000,4364.264,Economic
MLK,2021,coastal_area_fraction,0.21115,Environmental
MLK,2021,estimated_coastal_hotels,14.0,Environmental
MLK,2021,estimated_pa_hotels,9.0,Environmental
MLK,2021,green_hotel_count,,Environmental
MLK,2021,green_hotel_share,0.0,Environmental
MLK,2021,n_rivers,11.0,Environmental
MLK,2021,pa_area_fraction,0.129279,Environmental
MLK,2021,waste_tonnes,,Environmental
MLK,2021,wqi_annual,71.09,Environmental
MLK,2021,domestic_visitors_000,3878.14,Social
MLK,2021,hh_water_access,100.0,Social
MLK,2021,hotel_density_per_capita,6.570433051269288,Social
MLK,2021,motac_hotels_rated_count,66.0,Social
MLK,2021,population,1004.5,Social
MLK,2022,alos_nights,2.13841463522688,Economic
MLK,2022,avg_expenditure_rm,290.532602800646,Economic
MLK,2022,dts_hotels_count,352.0,Economic
MLK,2022,dts_rooms_count,36110.0,Economic
MLK,2022,expenditure_per_visitor,411.88443257136373,Economic
MLK,2022,international_arrivals_share,,Economic
MLK,2022,tourism_concentration_ratio,11.656916517945666,Economic
MLK,2022,tourism_receipts_rm_mil,4842.59364655733,Economic
MLK,2022,tourism_trips_000,16667.987,Economic
MLK,2022,coastal_area_fraction,0.21115,Environmental
MLK,2022,estimated_coastal_hotels,14.0,Environmental
MLK,2022,estimated_pa_hotels,9.0,Environmental
MLK,2022,green_hotel_count,,Environmental
MLK,2022,green_hotel_share,0.0,Environmental
MLK,2022,n_rivers,16.0,Environmental
MLK,2022,pa_area_fraction,0.129279,Environmental
MLK,2022,waste_tonnes,5378.53,Environmental
MLK,2022,wqi_annual,59.81,Environmental
MLK,2022,domestic_visitors_000,11757.166,Social
MLK,2022,hh_water_access,100.0,Social
MLK,2022,hotel_density_per_capita,6.543723973825104,Social
MLK,2022,motac_hotels_rated_count,66.0,Social
MLK,2022,population,1008.6,Social
MLK,2023,alos_nights,2.23400775634919,Economic
MLK,2023,avg_expenditure_rm,320.418463117192,Economic
MLK,2023,dts_hotels_count,354.0,Economic
MLK,2023,dts_rooms_count,36446.0,Economic
MLK,2023,expenditure_per_visitor,413.8152413378497,Economic
MLK,2023,international_arrivals_share,,Economic
MLK,2023,tourism_concentration_ratio,15.142249148418491,Economic
MLK,2023,tourism_receipts_rm_mil,6438.41105660879,Economic
MLK,2023,tourism_trips_000,20093.758,Economic
MLK,2023,coastal_area_fraction,0.21115,Environmental
MLK,2023,estimated_coastal_hotels,14.0,Environmental
MLK,2023,estimated_pa_hotels,9.0,Environmental
MLK,2023,green_hotel_count,,Environmental
MLK,2023,green_hotel_share,0.0,Environmental
MLK,2023,n_rivers,13.0,Environmental
MLK,2023,pa_area_fraction,0.129279,Environmental
MLK,2023,waste_tonnes,,Environmental
MLK,2023,wqi_annual,62.69,Environmental
MLK,2023,domestic_visitors_000,15558.661,Social
MLK,2023,hh_water_access,100.0,Social
MLK,2023,hotel_density_per_capita,6.423357664233577,Social
MLK,2023,motac_hotels_rated_count,66.0,Social
MLK,2023,population,1027.5,Social
MLK,2024,alos_nights,2.13441079422518,Economic
MLK,2024,avg_expenditure_rm,328.169251447828,Economic
MLK,2024,dts_hotels_count,354.0,Economic
MLK,2024,dts_rooms_count,36536.0,Economic
MLK,2024,expenditure_per_visitor,414.73434270508915,Economic
MLK,2024,international_arrivals_share,,Economic
MLK,2024,tourism_concentration_ratio,,Economic
MLK,2024,tourism_receipts_rm_mil,7933.20647467174,Economic
MLK,2024,tourism_trips_000,24174.131,Economic
MLK,2024,coastal_area_fraction,0.21115,Environmental
MLK,2024,estimated_coastal_hotels,14.0,Environmental
MLK,2024,estimated_pa_hotels,9.0,Environmental
MLK,2024,green_hotel_count,,Environmental
MLK,2024,green_hotel_share,0.0,Environmental
MLK,2024,n_rivers,7.0,Environmental
MLK,2024,pa_area_fraction,0.129279,Environmental
MLK,2024,waste_tonnes,,Environmental
MLK,2024,wqi_annual,70.0,Environmental
MLK,2024,domestic_visitors_000,19128.405,Social
MLK,2024,hh_water_access,,Social
MLK,2024,hotel_density_per_capita,,Social
MLK,2024,motac_hotels_rated_count,66.0,Social
MLK,2024,population,,Social
MLK,2025,alos_nights,2.11048007597558,Economic
MLK,2025,avg_expenditure_rm,330.316605435771,Economic
MLK,2025,dts_hotels_count,362.0,Economic
MLK,2025,dts_rooms_count,41100.0,Economic
MLK,2025,expenditure_per_visitor,419.1778041676449,Economic
MLK,2025,international_arrivals_share,,Economic
MLK,2025,tourism_concentration_ratio,,Economic
MLK,2025,tourism_receipts_rm_mil,8732.39649344146,Economic
MLK,2025,tourism_trips_000,26436.4441561187,Economic
MLK,2025,coastal_area_fraction,0.21115,Environmental
MLK,2025,estimated_coastal_hotels,14.0,Environmental
MLK,2025,estimated_pa_hotels,9.0,Environmental
MLK,2025,green_hotel_count,,Environmental
MLK,2025,green_hotel_share,0.0,Environmental
MLK,2025,n_rivers,7.0,Environmental
MLK,2025,pa_area_fraction,0.129279,Environmental
MLK,2025,waste_tonnes,,Environmental
MLK,2025,wqi_annual,57.57,Environmental
MLK,2025,domestic_visitors_000,20832.201530282,Social
MLK,2025,hh_water_access,,Social
MLK,2025,hotel_density_per_capita,,Social
MLK,2025,motac_hotels_rated_count,66.0,Social
MLK,2025,population,,Social
NSN,2020,alos_nights,1.89511215363317,Economic
NSN,2020,avg_expenditure_rm,233.400956610198,Economic
NSN,2020,dts_hotels_count,,Economic
NSN,2020,dts_rooms_count,,Economic
NSN,2020,expenditure_per_visitor,282.0225497320952,Economic
NSN,2020,international_arrivals_share,,Economic
NSN,2020,tourism_concentration_ratio,6.598113333333333,Economic
NSN,2020,tourism_receipts_rm_mil,2232.9800948256,Economic
NSN,2020,tourism_trips_000,9567.142,Economic
NSN,2020,coastal_area_fraction,0.035634,Environmental
NSN,2020,estimated_coastal_hotels,1.0,Environmental
NSN,2020,estimated_pa_hotels,15.0,Environmental
NSN,2020,green_hotel_count,1.0,Environmental
NSN,2020,green_hotel_share,0.02702702702702703,Environmental
NSN,2020,n_rivers,17.0,Environmental
NSN,2020,pa_area_fraction,0.408746,Environmental
NSN,2020,waste_tonnes,,Environmental
NSN,2020,wqi_annual,73.59,Environmental
NSN,2020,domestic_visitors_000,7917.736,Social
NSN,2020,hh_water_access,99.9,Social
NSN,2020,hotel_density_per_capita,3.0833333333333335,Social
NSN,2020,motac_hotels_rated_count,37.0,Social
NSN,2020,population,1200.0,Social
NSN,2021,alos_nights,1.72219303562174,Economic
NSN,2021,avg_expenditure_rm,185.113161679384,Economic
NSN,2021,dts_hotels_count,282.0,Economic
NSN,2021,dts_rooms_count,18792.0,Economic
NSN,2021,expenditure_per_visitor,221.21194428936752,Economic
NSN,2021,international_arrivals_share,,Economic
NSN,2021,tourism_concentration_ratio,4.555032386646737,Economic
NSN,2021,tourism_receipts_rm_mil,1213.38512045771,Economic
NSN,2021,tourism_trips_000,6554.829,Economic
NSN,2021,coastal_area_fraction,0.035634,Environmental
NSN,2021,estimated_coastal_hotels,1.0,Environmental
NSN,2021,estimated_pa_hotels,15.0,Environmental
NSN,2021,green_hotel_count,1.0,Environmental
NSN,2021,green_hotel_share,0.02702702702702703,Environmental
NSN,2021,n_rivers,9.0,Environmental
NSN,2021,pa_area_fraction,0.408746,Environmental
NSN,2021,waste_tonnes,,Environmental
NSN,2021,wqi_annual,75.22,Environmental
NSN,2021,domestic_visitors_000,5485.17,Social
NSN,2021,hh_water_access,99.9,Social
NSN,2021,hotel_density_per_capita,3.0725793057631625,Social
NSN,2021,motac_hotels_rated_count,37.0,Social
NSN,2021,population,1204.2,Social
NSN,2022,alos_nights,2.4775740593211,Economic
NSN,2022,avg_expenditure_rm,255.72092289879,Economic
NSN,2022,dts_hotels_count,286.0,Economic
NSN,2022,dts_rooms_count,19084.0,Economic
NSN,2022,expenditure_per_visitor,317.7802302143907,Economic
NSN,2022,international_arrivals_share,,Economic
NSN,2022,tourism_concentration_ratio,9.512496067555261,Economic
NSN,2022,tourism_receipts_rm_mil,3651.3406055165,Economic
NSN,2022,tourism_trips_000,14278.615,Economic
NSN,2022,coastal_area_fraction,0.035634,Environmental
NSN,2022,estimated_coastal_hotels,1.0,Environmental
NSN,2022,estimated_pa_hotels,15.0,Environmental
NSN,2022,green_hotel_count,1.0,Environmental
NSN,2022,green_hotel_share,0.02702702702702703,Environmental
NSN,2022,n_rivers,10.0,Environmental
NSN,2022,pa_area_fraction,0.408746,Environmental
NSN,2022,waste_tonnes,,Environmental
NSN,2022,wqi_annual,68.6,Environmental
NSN,2022,domestic_visitors_000,11490.144,Social
NSN,2022,hh_water_access,99.8,Social
NSN,2022,hotel_density_per_capita,3.0631674807517175,Social
NSN,2022,motac_hotels_rated_count,37.0,Social
NSN,2022,population,1207.9,Social
NSN,2023,alos_nights,2.41840105295885,Economic
NSN,2023,avg_expenditure_rm,268.378701850998,Economic
NSN,2023,dts_hotels_count,286.0,Economic
NSN,2023,dts_rooms_count,19072.0,Economic
NSN,2023,expenditure_per_visitor,319.34829609664246,Economic
NSN,2023,international_arrivals_share,,Economic
NSN,2023,tourism_concentration_ratio,12.218794413134036,Economic
NSN,2023,tourism_receipts_rm_mil,4777.28125500884,Economic
NSN,2023,tourism_trips_000,17800.523,Economic
NSN,2023,coastal_area_fraction,0.035634,Environmental
NSN,2023,estimated_coastal_hotels,1.0,Environmental
NSN,2023,estimated_pa_hotels,15.0,Environmental
NSN,2023,green_hotel_count,1.0,Environmental
NSN,2023,green_hotel_share,0.02702702702702703,Environmental
NSN,2023,n_rivers,10.0,Environmental
NSN,2023,pa_area_fraction,0.408746,Environmental
NSN,2023,waste_tonnes,,Environmental
NSN,2023,wqi_annual,77.1,Environmental
NSN,2023,domestic_visitors_000,14959.47,Social
NSN,2023,hh_water_access,99.8,Social
NSN,2023,hotel_density_per_capita,3.0221350976067956,Social
NSN,2023,motac_hotels_rated_count,37.0,Social
NSN,2023,population,1224.3,Social
NSN,2024,alos_nights,2.25257557638478,Economic
NSN,2024,avg_expenditure_rm,269.037135995746,Economic
NSN,2024,dts_hotels_count,290.0,Economic
NSN,2024,dts_rooms_count,19214.0,Economic
NSN,2024,expenditure_per_visitor,330.03185742014466,Economic
NSN,2024,international_arrivals_share,,Economic
NSN,2024,tourism_concentration_ratio,,Economic
NSN,2024,tourism_receipts_rm_mil,5869.462129308,Economic
NSN,2024,tourism_trips_000,21816.55,Economic
NSN,2024,coastal_area_fraction,0.035634,Environmental
NSN,2024,estimated_coastal_hotels,1.0,Environmental
NSN,2024,estimated_pa_hotels,15.0,Environmental
NSN,2024,green_hotel_count,1.0,Environmental
NSN,2024,green_hotel_share,0.02702702702702703,Environmental
NSN,2024,n_rivers,6.0,Environmental
NSN,2024,pa_area_fraction,0.408746,Environmental
NSN,2024,waste_tonnes,,Environmental
NSN,2024,wqi_annual,75.33,Environmental
NSN,2024,domestic_visitors_000,17784.532,Social
NSN,2024,hh_water_access,,Social
NSN,2024,hotel_density_per_capita,,Social
NSN,2024,motac_hotels_rated_count,37.0,Social
NSN,2024,population,,Social
NSN,2025,alos_nights,2.29491785206345,Economic
NSN,2025,avg_expenditure_rm,271.325492932631,Economic
NSN,2025,dts_hotels_count,320.0,Economic
NSN,2025,dts_rooms_count,26548.0,Economic
NSN,2025,expenditure_per_visitor,337.31546302573526,Economic
NSN,2025,international_arrivals_share,,Economic
NSN,2025,tourism_concentration_ratio,,Economic
NSN,2025,tourism_receipts_rm_mil,6529.26193925348,Economic
NSN,2025,tourism_trips_000,24064.3142989688,Economic
NSN,2025,coastal_area_fraction,0.035634,Environmental
NSN,2025,estimated_coastal_hotels,1.0,Environmental
NSN,2025,estimated_pa_hotels,15.0,Environmental
NSN,2025,green_hotel_count,1.0,Environmental
NSN,2025,green_hotel_share,0.02702702702702703,Environmental
NSN,2025,n_rivers,6.0,Environmental
NSN,2025,pa_area_fraction,0.408746,Environmental
NSN,2025,waste_tonnes,,Environmental
NSN,2025,wqi_annual,64.17,Environmental
NSN,2025,domestic_visitors_000,19356.545,Social
NSN,2025,hh_water_access,,Social
NSN,2025,hotel_density_per_capita,,Social
NSN,2025,motac_hotels_rated_count,37.0,Social
NSN,2025,population,,Social
PHG,2020,alos_nights,1.92726887226897,Economic
PHG,2020,avg_expenditure_rm,264.733443048942,Economic
PHG,2020,dts_hotels_count,600.0,Economic
PHG,2020,dts_rooms_count,50750.0,Economic
PHG,2020,expenditure_per_visitor,277.44061902222836,Economic
PHG,2020,international_arrivals_share,,Economic
PHG,2020,tourism_concentration_ratio,6.224471815496764,Economic
PHG,2020,tourism_receipts_rm_mil,2748.04988629641,Economic
PHG,2020,tourism_trips_000,10380.441,Economic
PHG,2020,coastal_area_fraction,0.027,Environmental
PHG,2020,estimated_coastal_hotels,2.0,Environmental
PHG,2020,estimated_pa_hotels,28.0,Environmental
PHG,2020,green_hotel_count,2.0,Environmental
PHG,2020,green_hotel_share,0.03508771929824561,Environmental
PHG,2020,n_rivers,54.0,Environmental
PHG,2020,pa_area_fraction,0.492984,Environmental
PHG,2020,waste_tonnes,,Environmental
PHG,2020,wqi_annual,82.35,Environmental
PHG,2020,domestic_visitors_000,9905.002,Social
PHG,2020,hh_water_access,97.9,Social
PHG,2020,hotel_density_per_capita,3.581976999937159,Social
PHG,2020,motac_hotels_rated_count,57.0,Social
PHG,2020,population,1591.3,Social
PHG,2021,alos_nights,1.92173287260011,Economic
PHG,2021,avg_expenditure_rm,260.879802567185,Economic
PHG,2021,dts_hotels_count,602.0,Economic
PHG,2021,dts_rooms_count,51054.0,Economic
PHG,2021,expenditure_per_visitor,268.55784455526805,Economic
PHG,2021,international_arrivals_share,,Economic
PHG,2021,tourism_concentration_ratio,2.1259893849516076,Economic
PHG,2021,tourism_receipts_rm_mil,914.378229522129,Economic
PHG,2021,tourism_trips_000,3504.979,Economic
PHG,2021,coastal_area_fraction,0.027,Environmental
PHG,2021,estimated_coastal_hotels,2.0,Environmental
PHG,2021,estimated_pa_hotels,28.0,Environmental
PHG,2021,green_hotel_count,2.0,Environmental
PHG,2021,green_hotel_share,0.03508771929824561,Environmental
PHG,2021,n_rivers,25.0,Environmental
PHG,2021,pa_area_fraction,0.492984,Environmental
PHG,2021,waste_tonnes,,Environmental
PHG,2021,wqi_annual,78.4,Environmental
PHG,2021,domestic_visitors_000,3404.772,Social
PHG,2021,hh_water_access,97.9,Social
PHG,2021,hotel_density_per_capita,3.5591632844208556,Social
PHG,2021,motac_hotels_rated_count,57.0,Social
PHG,2021,population,1601.5,Social
PHG,2022,alos_nights,2.10555957854831,Economic
PHG,2022,avg_expenditure_rm,354.594465490744,Economic
PHG,2022,dts_hotels_count,604.0,Economic
PHG,2022,dts_rooms_count,51202.0,Economic
PHG,2022,expenditure_per_visitor,403.12423906797716,Economic
PHG,2022,international_arrivals_share,,Economic
PHG,2022,tourism_concentration_ratio,8.170079291333705,Economic
PHG,2022,tourism_receipts_rm_mil,5316.78906097375,Economic
PHG,2022,tourism_trips_000,14993.999,Economic
PHG,2022,coastal_area_fraction,0.027,Environmental
PHG,2022,estimated_coastal_hotels,2.0,Environmental
PHG,2022,estimated_pa_hotels,28.0,Environmental
PHG,2022,green_hotel_count,2.0,Environmental
PHG,2022,green_hotel_share,0.03508771929824561,Environmental
PHG,2022,n_rivers,19.0,Environmental
PHG,2022,pa_area_fraction,0.492984,Environmental
PHG,2022,waste_tonnes,9278.12,Environmental
PHG,2022,wqi_annual,77.74,Environmental
PHG,2022,domestic_visitors_000,13188.959,Social
PHG,2022,hh_water_access,98.3,Social
PHG,2022,hotel_density_per_capita,3.530942204051292,Social
PHG,2022,motac_hotels_rated_count,57.0,Social
PHG,2022,population,1614.3,Social
PHG,2023,alos_nights,2.12715370546925,Economic
PHG,2023,avg_expenditure_rm,381.865639613674,Economic
PHG,2023,dts_hotels_count,606.0,Economic
PHG,2023,dts_rooms_count,51248.0,Economic
PHG,2023,expenditure_per_visitor,409.18332671805535,Economic
PHG,2023,international_arrivals_share,,Economic
PHG,2023,tourism_concentration_ratio,10.017390272112983,Economic
PHG,2023,tourism_receipts_rm_mil,6733.34364809185,Economic
PHG,2023,tourism_trips_000,17632.756,Economic
PHG,2023,coastal_area_fraction,0.027,Environmental
PHG,2023,estimated_coastal_hotels,2.0,Environmental
PHG,2023,estimated_pa_hotels,28.0,Environmental
PHG,2023,green_hotel_count,2.0,Environmental
PHG,2023,green_hotel_share,0.03508771929824561,Environmental
PHG,2023,n_rivers,24.0,Environmental
PHG,2023,pa_area_fraction,0.492984,Environmental
PHG,2023,waste_tonnes,,Environmental
PHG,2023,wqi_annual,83.67,Environmental
PHG,2023,domestic_visitors_000,16455.567,Social
PHG,2023,hh_water_access,98.3,Social
PHG,2023,hotel_density_per_capita,3.469897120594144,Social
PHG,2023,motac_hotels_rated_count,57.0,Social
PHG,2023,population,1642.7,Social
PHG,2024,alos_nights,2.16717969419742,Economic
PHG,2024,avg_expenditure_rm,384.28211516556,Economic
PHG,2024,dts_hotels_count,606.0,Economic
PHG,2024,dts_rooms_count,51248.0,Economic
PHG,2024,expenditure_per_visitor,431.7345430245982,Economic
PHG,2024,international_arrivals_share,,Economic
PHG,2024,tourism_concentration_ratio,,Economic
PHG,2024,tourism_receipts_rm_mil,8709.75913589491,Economic
PHG,2024,tourism_trips_000,22665.013,Economic
PHG,2024,coastal_area_fraction,0.027,Environmental
PHG,2024,estimated_coastal_hotels,2.0,Environmental
PHG,2024,estimated_pa_hotels,28.0,Environmental
PHG,2024,green_hotel_count,2.0,Environmental
PHG,2024,green_hotel_share,0.03508771929824561,Environmental
PHG,2024,n_rivers,20.0,Environmental
PHG,2024,pa_area_fraction,0.492984,Environmental
PHG,2024,waste_tonnes,,Environmental
PHG,2024,wqi_annual,82.85,Environmental
PHG,2024,domestic_visitors_000,20173.876,Social
PHG,2024,hh_water_access,,Social
PHG,2024,hotel_density_per_capita,,Social
PHG,2024,motac_hotels_rated_count,57.0,Social
PHG,2024,population,,Social
PHG,2025,alos_nights,2.20889169822045,Economic
PHG,2025,avg_expenditure_rm,389.4271811099,Economic
PHG,2025,dts_hotels_count,610.0,Economic
PHG,2025,dts_rooms_count,52074.0,Economic
PHG,2025,expenditure_per_visitor,425.1413303043223,Economic
PHG,2025,international_arrivals_share,,Economic
PHG,2025,tourism_concentration_ratio,,Economic
PHG,2025,tourism_receipts_rm_mil,9846.76892463924,Economic
PHG,2025,tourism_trips_000,25285.2635929909,Economic
PHG,2025,coastal_area_fraction,0.027,Environmental
PHG,2025,estimated_coastal_hotels,2.0,Environmental
PHG,2025,estimated_pa_hotels,28.0,Environmental
PHG,2025,green_hotel_count,2.0,Environmental
PHG,2025,green_hotel_share,0.03508771929824561,Environmental
PHG,2025,n_rivers,5.0,Environmental
PHG,2025,pa_area_fraction,0.492984,Environmental
PHG,2025,waste_tonnes,,Environmental
PHG,2025,wqi_annual,77.2,Environmental
PHG,2025,domestic_visitors_000,23161.166,Social
PHG,2025,hh_water_access,,Social
PHG,2025,hotel_density_per_capita,,Social
PHG,2025,motac_hotels_rated_count,57.0,Social
PHG,2025,population,,Social
PJY,2020,alos_nights,1.97566682671892,Economic
PJY,2020,avg_expenditure_rm,311.271836413617,Economic
PJY,2020,dts_hotels_count,14.0,Economic
PJY,2020,dts_rooms_count,3538.0,Economic
PJY,2020,expenditure_per_visitor,314.57697746790046,Economic
